Timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
0.0,-2.5425087030412516,1.254459666625284,10.36603296690054,-9.290761102706332,7.680863130952604,-5.952918853625411,3.2670354293024078,2.012475057459165,47.583362112610715,-51.59414503770715,37.50523833151438,-38.03272775094958
0.0333425951653237,-1.1040277407997985,3.8071199839941077,15.897275513413188,-12.8669631037101,9.00662627763651,-11.706230800097801,9.951155164012196,-10.134610736384882,47.42845241370187,-51.07949752140391,49.91155221961718,-45.5588614671141
0.0666851903306474,-3.876752420891088,5.055529117657554,11.409781196369266,-10.339925909446839,14.099292246408258,-10.02662278947617,17.883781419397316,-17.564661375523176,43.045915520990434,-44.355066189964646,51.0459318445483,-50.81739504533855
0.1000277854959711,-6.601695039071937,7.461050289606342,12.375406447934852,-14.46391607475037,14.382558916509048,-16.386112864568744,23.60609270201744,-24.27514576522752,34.82709055360573,-34.67881735104511,54.08177235586534,-54.75455759990222
0.1333703806612948,-9.714934865638691,9.692121165290125,11.71448689073653,-10.93942537211059,14.01345911004406,-13.807139455460822,29.05083049389767,-28.425411203251606,30.422425695879184,-26.707824808923206,50.719961491043684,-54.2948920442573
0.1667129758266185,-9.938160438965454,7.922941353922049,8.12656740725087,-8.014848299562466,14.341063184669727,-14.998448527004003,33.31566685666327,-35.45393774393904,18.13619592615047,-17.10630791163228,50.18127155070332,-49.58706059149808
0.2000555709919422,-11.477271267806792,10.800519972280707,7.312823813231051,-6.659154338753215,14.32156504948478,-14.940473146624102,35.76838684310256,-34.58474795742338,3.2736838819363205,-4.799695637455983,39.00376632248516,-48.88905706153082
0.2333981661572659,-10.44652383718511,11.95347602064344,3.03480899921684,-4.167678510066864,11.444589448530625,-11.888083366319787,34.00075992350157,-36.998545840529424,-8.046349274394608,8.643396902858493,28.9440205223309,-31.02640956539236
0.2667407613225896,-6.553665325336841,4.431837042693425,1.8101623440374652,2.0435366389910117,9.97016814464511,-10.17628869166582,31.085763014973793,-30.07953437994432,-18.582182797713358,21.632219144675688,18.15433861916576,-17.870577087988842
0.3000833564879133,-6.838951855068515,8.703507659691425,-2.1256088473721104,2.9152945445763203,8.415401743086708,-6.295768901149527,26.745787176474707,-29.724977692351867,-32.26121589450994,32.18382132229884,2.7498598997087105,-4.268453882933407
0.333425951653237,-6.583237338379448,5.418152131100777,-4.596725527842293,5.935680913253834,0.6314059813107068,-1.0994810046834411,20.615527242189604,-18.329339227085125,-38.795140502633316,42.26043015504486,-9.899520444402683,9.842875977207774
0.36676854681856075,-2.7961311607539807,6.873544397938716,-7.619492609370045,8.006254423157738,-1.4159126269691007,3.222389583430876,12.972421655331708,-13.32876066132324,-46.73021234115371,47.59634557845217,-23.073144120872794,18.80434612758234
0.4001111419838844,4.033991088565155,2.0638190098588582,-8.895175996641404,9.292241412636853,-11.179999590745322,8.842319548089446,5.993654005153426,-3.929651453377028,-48.19828325464396,49.031108933508335,-34.05269264008419,32.90675114361598
0.4334537371492081,0.5560040015073314,-1.9225920466979078,-9.989727617302062,11.376153473694721,-4.521222104352255,9.665733399904008,-3.2035128687485805,3.9979087349995464,-50.246804486495726,47.83079945943336,-42.271461796517734,42.87082104507028
0.4667963323145318,5.542896189014117,-2.9742460619985502,-11.357421149573554,11.977028611620675,-11.36964576309248,12.084247107782707,-14.337192888618425,13.520232701972235,-46.93442273273491,48.30251925261453,-47.33328849490753,51.518485315593786
0.5001389274798556,8.633229340069573,-7.897809413188282,-12.519965980675924,13.781685552125014,-15.876995496023458,15.2033886362023,-18.59805913176097,20.54178128985023,-38.00063761222118,44.53296497336183,-54.87381286612271,52.34875379972722
0.5334815226451792,6.485066405173919,-8.159726955640632,-11.025844824778972,10.367848551416088,-15.241282381860561,14.745059184839002,-27.043394485443592,32.66497921608714,-31.542904192797767,31.413102170798126,-55.62737920864941,53.93548580310809
0.5668241178105029,8.567756412104844,-6.225294062975879,-9.25976048610791,12.651426804678746,-15.34328819367518,13.896019203591445,-30.94597450137105,30.78635081772472,-20.00551335499147,21.949469747032367,-51.608419728925945,51.052802849642006
0.6001667129758266,11.795404239020254,-10.197722909092471,-9.482834063330854,10.581188589011392,-12.962100102520612,15.653046035061932,-38.228985727346085,32.521202227913356,-5.399253648346027,7.126625079838823,-43.82579142312546,44.82773092712734
0.6335093081411504,10.261697817665324,-12.513865854413595,-3.9068249847486927,5.0605600981984145,-11.616682992483565,10.216647520333527,-35.682642281140524,34.98608005800847,3.8428596447749523,-6.273863788636863,-37.17314257578736,34.31541196030402
0.666851903306474,11.31774989472093,-13.954596897414731,-1.289348791962169,3.401644006541051,-11.484928108281316,13.778671691764316,-30.05053505308043,32.89339475088248,16.295398856119824,-16.853560035995,-23.315761563820665,22.52019064738972
0.7001944984717977,7.657117375763349,-7.304012982029464,-3.664611897252977,0.38494727233305037,-7.718402886457262,7.662267343828358,-28.020748666068933,28.614281351309533,29.562826497645823,-27.391111251531754,-13.02654357762012,12.176097320765644
0.7335370936371215,5.529867371069375,-7.027737382946788,6.710948458028235,-0.8737844459771926,-5.42882224579087,1.824073265308277,-22.476980207431566,20.90768822479031,36.86329849825724,-37.55816209883572,3.7679943330317,-1.3728147332887857
0.7668796888024452,6.4711076582557165,-4.914772804845475,5.408017684184967,-6.339331903329563,-0.9934748684332255,-1.849887832207201,-15.359356000881958,17.94125405427575,42.117428591167375,-40.25414945194043,13.67312615893238,-13.020074994225997
0.8002222839677688,1.4860156625723429,-0.917123989176885,12.011980246867092,-8.965379964147335,2.266894687210181,-3.394482090214181,-8.585148724513205,10.509539925046456,48.98946117960449,-46.60436812564919,28.4420336951185,-27.515992371670336
0.8335648791330925,-1.2032944908574983,0.17420042564945568,16.70195171439196,-10.121785277234775,7.452066177817333,-5.053748415813599,0.9101141519896881,-4.80863137597525,50.14464289815087,-48.83305770017343,38.25773319072099,-34.375864534822206
0.8669074742984162,-3.5749743963628693,1.6131867123452892,11.215092472987948,-13.055015872942649,11.046873825725497,-7.953479265319442,10.53535908685027,-7.665588403833485,50.89702180246237,-48.56218719112438,45.58971104332121,-45.282715858481865
0.90025006946374,-3.2977870068677295,3.835917496277903,13.307431540807363,-11.63587515336666,12.029095363066054,-13.451418040189456,17.88207310327299,-20.190578087954563,44.549879198090004,-45.28711510201793,52.29099755851963,-53.47909674788185
0.9335926646290637,-6.549035253608085,5.837763816707644,13.526574576473985,-12.388603959466623,13.941185613977435,-14.274776250431643,25.886034383950125,-24.817996467555627,35.58894079318272,-39.11279807452267,53.05131640437217,-55.30779094704877
0.9669352597943873,-6.696931855296485,9.615664712262099,12.869920972894532,-11.648984863563497,16.82755389691782,-15.344979955635244,29.55773901332691,-31.125734554312846,25.135355887532164,-28.098827453787333,53.36169029597361,-51.528340514146564
1.000277854959711,-7.990185761415039,7.333604267302879,8.081681881183016,-10.867626369665562,17.7103360940158,-15.27124144374878,31.672472759566237,-29.593180917591358,20.643411501213954,-15.337872632215998,49.344539935012754,-48.68563798532724
1.0336204501250348,-10.20295341844833,10.236024541601044,6.933868110763191,-6.941391451684832,13.398062994779666,-12.08192601100248,34.86602309152546,-33.98878486132338,3.76773356983259,-2.9733218874123253,43.49465875602747,-40.875576605465746
1.0669630452903585,-10.795250162472314,9.820659944313075,2.2894716403603144,-4.2813013782107845,14.189971376789806,-15.013013440640243,33.72525169557915,-36.291210322340966,-7.969841517709908,11.780564058411517,31.27141335152739,-29.063527994218504
1.1003056404556821,-7.473690586497949,10.498444240674369,-0.4934821653806678,2.7056757204182684,9.233226938612534,-7.665504900266294,31.985791585323252,-28.730953850037242,-21.698940510067587,18.71318719835662,16.320466230560896,-19.33637646631034
1.1336482356210058,-10.283384169507746,9.982966585310846,-1.2444803717081894,1.0950028107120275,5.69570247827266,-4.774524666411674,26.471995611988458,-28.25566407337711,-32.574319335377496,32.44293902361342,4.876087964152072,-5.570905668599152
1.1669908307863295,-8.532347670661832,3.952647329316939,-8.739603833523239,5.4546249413615255,-0.4541638036553288,-1.3757069901871701,20.23606149925866,-20.721697070907148,-40.529373223951126,41.92379899133157,-8.994267188754378,8.360961519795737
1.2003334259516532,-4.955800284341899,1.7049002971338585,-6.77857506570019,9.359114497584335,-0.8527424159183754,-0.8454029065738857,14.257612123161007,-13.80933551228713,-44.651927477299616,48.65362962824719,-20.825539717810784,21.94093696136014
1.233676021116977,-0.09101796289942365,0.7959543739160725,-15.663364040868169,9.239977682855356,-6.100084143327438,6.34835366822265,5.3557640076494115,-5.397679931046513,-46.16045111900259,49.36262620304724,-33.82804086287138,36.562504743299165
1.2670186162823007,1.4437843335358513,-0.364728227234012,-13.040625687606457,11.150280460982264,-7.750323163927241,12.214217256691065,-5.554073602813659,3.9491221141429977,-51.40358272195148,50.108203269526214,-41.87815821937833,44.231019086862304
1.3003612114476244,0.8363862089886269,-4.158549221987851,-10.75387017182213,12.162584775876793,-10.816261562471803,11.139555207958228,-10.644308774491131,12.352146664494397,-44.526447149875274,44.03472435993393,-48.930960225096854,49.104373746484455
1.333703806612948,6.782188230728374,-4.563079832231547,-11.99421055857747,11.204723535641469,-18.327053521300623,13.595491440203098,-19.920418463779367,21.179229631685285,-41.697111689743465,37.969620169711284,-54.62738098645168,54.518232164559244
1.3670464017782717,6.8700424563671385,-8.00745955623847,-13.960372866889285,11.8903415959163,-15.444588769763055,14.630400506066696,-26.44184120572447,27.138666794160784,-29.577844478572956,30.90476925084724,-51.381642789404275,52.23672295265254
1.4003889969435954,9.662987762559027,-8.580987532344638,-12.053729054740485,12.871867243107115,-15.977647664152169,15.630728125215153,-31.789162750608508,32.08813897864292,-21.49314506900275,19.48373432858474,-48.155809065660826,50.419570354442754
1.433731592108919,10.677262028923076,-7.747790813489425,-7.621588523962193,7.198447667192981,-14.95683925177905,11.413035849896184,-33.85895259041611,35.91583638080337,-7.256610083461993,11.340763051887995,-44.546631408288164,43.87540338080659
1.467074187274243,10.190926361856322,-11.539154642675502,-5.438441108207913,4.455348744487797,-12.050721207941772,12.322766546007559,-34.86904000767619,38.1138269643559,5.753843185446639,-3.50087739243998,-33.74960663143844,34.06679493218267
1.5004167824395667,10.078932914903106,-8.52990947209187,-2.7134891900511633,4.822322640265661,-9.478956629894396,8.374958533017699,-34.148617449674454,34.019328160147396,16.015395037460014,-14.935874385116044,-27.11160774595513,26.82383349025496
1.5337593776048903,5.238825953815556,-4.699240726330004,-3.3771205934744453,0.5977095116509289,-5.700143596459002,5.147039789830138,-27.33994840534328,29.396653675480227,32.331753231112636,-29.141305715292997,-10.261060203541131,12.443212306078227
1.567101972770214,4.231090209458035,-5.7627477194534915,6.4631714492537995,-7.29205152711976,-0.7603033941797004,5.949203745448274,-23.16486485563889,21.54289447700221,35.957080125568154,-35.438233064427685,2.972457754893255,-1.0358263401187742
1.6004445679355377,6.0471897510745505,-3.6935219160326573,7.46347458335441,-6.910710524846391,1.1830902022648977,-0.8192832613644556,-15.43758924906196,18.922910389606812,40.004033061280765,-41.79743126345297,15.032575288262239,-14.55497728987778
1.6337871631008614,-0.16152448120888563,-3.211683664373557,11.12981596501248,-8.218650169471232,5.945249016869184,-3.9410726388943895,-9.171444086268242,8.657864428428718,47.06298582465763,-47.62654580702134,27.08000379422019,-28.233401892405734
1.667129758266185,1.172901578973979,1.7209450496216185,9.97548192056461,-11.044366275415863,6.101784987921119,-7.916313143415769,-1.2709434299228923,-1.553487778883308,50.7149290620452,-54.24283875256552,39.11602028241861,-37.70705257070902
1.7004723534315087,-1.8591779705547804,3.0020865951655358,13.464095265011588,-14.384430853085588,7.240842275316633,-11.297355268806312,5.68394664557591,-9.252050071281232,46.58327603891932,-48.113139976563616,48.648111324812284,-46.89358043330731
