Timestamp,HRV
0.0,860.0
0.86,872.0
1.732,864.0
2.596,852.0
3.448,860.0
4.308,868.0
5.176,864.0
6.04,848.0
6.888,840.0
7.728,852.0
8.58,868.0
9.448,860.0
10.308,852.0
11.16,856.0
12.016,864.0
12.88,864.0
13.744,856.0
14.6,848.0
15.448,856.0
16.304,856.0
17.16,852.0
18.012,856.0
18.868,864.0
19.732,868.0
20.6,856.0
21.456,852.0
22.308,860.0
23.168,864.0
24.032,852.0
24.884,836.0
25.72,844.0
26.564,868.0
27.432,872.0
28.304,860.0
29.164,848.0
30.012,868.0
30.88,880.0
31.76,864.0
32.624,832.0
33.456,824.0
34.28,852.0
35.132,868.0
36.0,860.0
36.86,840.0
37.7,856.0
38.556,888.0
39.444,896.0
40.34,856.0
41.196,836.0
42.032,844.0
42.876,860.0
43.736,852.0
44.588,828.0
45.416,828.0
46.244,864.0
47.108,884.0
47.992,880.0
48.872,860.0
49.732,860.0
50.592,872.0
51.464,868.0
52.332,840.0
53.172,832.0
54.004,840.0
54.844,856.0
55.7,860.0
56.56,856.0
57.416,852.0
58.268,868.0
59.136,876.0
60.012,868.0
60.88,856.0
61.736,848.0
62.584,852.0
63.436,860.0
64.296,856.0
65.152,844.0
65.996,844.0
66.84,860.0
67.7,872.0
68.572,864.0
69.436,852.0
70.288,848.0
71.136,868.0
72.004,876.0
72.88,848.0
73.728,836.0
74.564,852.0
75.416,868.0
76.284,868.0
77.152,840.0
77.992,844.0
78.836,868.0
79.704,880.0
80.584,860.0
81.444,840.0
82.284,852.0
83.136,868.0
84.004,864.0
84.868,840.0
85.708,836.0
86.544,864.0
87.408,876.0
88.284,864.0
89.148,848.0
89.996,856.0
90.852,872.0
91.724,864.0
92.588,844.0
93.432,836.0
94.268,852.0
95.12,864.0
95.984,860.0
96.844,852.0
97.696,860.0
98.556,872.0
99.428,868.0
100.296,856.0
101.152,848.0
102.0,852.0
102.852,856.0
103.708,852.0
104.56,852.0
105.412,856.0
106.268,864.0
107.132,860.0
107.992,856.0
108.848,852.0
109.7,856.0
110.556,860.0
111.416,856.0
112.272,860.0
113.132,864.0
113.996,868.0
114.864,860.0
115.724,848.0
116.572,848.0
117.42,852.0
