Timestamp,HRV
0.0,860.0
0.86,840.0
1.7,844.0
2.544,860.0
3.404,864.0
4.268,844.0
5.112,832.0
5.944,860.0
6.804,884.0
7.688,884.0
8.572,856.0
9.428,840.0
10.268,860.0
11.128,876.0
12.004,852.0
12.856,820.0
13.676,828.0
14.504,868.0
15.372,888.0
16.26,860.0
17.12,840.0
17.96,856.0
18.816,888.0
19.704,876.0
20.58,832.0
21.412,828.0
22.24,856.0
23.096,880.0
23.976,860.0
24.836,836.0
25.672,844.0
26.516,876.0
27.392,876.0
28.268,844.0
29.112,840.0
29.952,856.0
30.808,876.0
31.684,860.0
32.544,848.0
33.392,856.0
34.248,868.0
35.116,864.0
35.98,848.0
36.828,844.0
37.672,856.0
38.528,860.0
39.388,852.0
40.24,852.0
41.092,856.0
41.948,868.0
42.816,868.0
43.684,860.0
44.544,856.0
45.4,864.0
46.264,856.0
47.12,852.0
47.972,848.0
48.82,848.0
49.668,852.0
50.52,852.0
51.372,860.0
52.232,860.0
53.092,860.0
53.952,864.0
54.816,868.0
55.684,872.0
56.556,856.0
57.412,848.0
58.26,852.0
59.112,856.0
59.968,848.0
60.816,840.0
61.656,844.0
62.5,864.0
63.364,872.0
64.236,868.0
65.104,860.0
65.964,864.0
66.828,872.0
67.7,860.0
68.56,840.0
69.4,836.0
70.236,844.0
71.08,856.0
71.936,856.0
72.792,856.0
73.648,868.0
74.516,876.0
75.392,872.0
76.264,860.0
77.124,848.0
77.972,848.0
78.82,848.0
79.668,844.0
80.512,844.0
81.356,856.0
82.212,872.0
83.084,872.0
83.956,864.0
84.82,864.0
85.684,864.0
86.548,860.0
87.408,844.0
88.252,832.0
89.084,844.0
89.928,860.0
90.788,864.0
91.652,852.0
92.504,860.0
93.364,876.0
94.24,880.0
95.12,860.0
95.98,844.0
96.824,844.0
97.668,856.0
98.524,856.0
99.38,844.0
100.224,844.0
101.068,856.0
101.924,872.0
102.796,872.0
103.668,860.0
104.528,856.0
105.384,860.0
106.244,860.0
107.104,856.0
107.96,844.0
108.804,852.0
109.656,852.0
110.508,860.0
111.368,860.0
112.228,860.0
113.088,860.0
113.948,860.0
114.808,856.0
115.664,860.0
116.524,856.0
117.38,852.0
