Timestamp,HRV
0.0,876.0
0.876,864.0
1.74,848.0
2.588,860.0
3.448,876.0
4.324,872.0
5.196,844.0
6.04,836.0
6.876,848.0
7.724,860.0
8.584,852.0
9.436,848.0
10.284,856.0
11.14,876.0
12.016,872.0
12.888,860.0
13.748,856.0
14.604,860.0
15.464,856.0
16.32,840.0
17.16,840.0
18.0,848.0
18.848,864.0
19.712,864.0
20.576,856.0
21.432,868.0
22.3,880.0
23.18,872.0
24.052,848.0
24.9,844.0
25.744,844.0
26.588,848.0
27.436,844.0
28.28,844.0
29.124,856.0
29.98,872.0
30.852,880.0
31.732,876.0
32.608,860.0
33.468,860.0
34.328,852.0
35.18,848.0
36.028,836.0
36.864,836.0
37.7,844.0
38.544,864.0
39.408,872.0
40.28,872.0
41.152,868.0
42.02,864.0
42.884,868.0
43.752,856.0
44.608,844.0
45.452,836.0
46.288,844.0
47.132,864.0
47.996,864.0
48.86,856.0
49.716,852.0
50.568,864.0
51.432,872.0
52.304,860.0
53.164,844.0
54.008,848.0
54.856,864.0
55.72,872.0
56.592,852.0
57.444,848.0
58.292,856.0
59.148,868.0
60.016,856.0
60.872,840.0
61.712,840.0
62.552,860.0
63.412,872.0
64.284,864.0
65.148,856.0
66.004,860.0
66.864,876.0
67.74,864.0
68.604,844.0
69.448,836.0
70.284,852.0
71.136,860.0
71.996,856.0
72.852,844.0
73.696,856.0
74.552,868.0
75.42,876.0
76.296,856.0
77.152,852.0
78.004,860.0
78.864,864.0
79.728,852.0
80.58,852.0
81.432,856.0
82.288,856.0
83.144,856.0
84.0,848.0
84.848,856.0
85.704,860.0
86.564,860.0
87.424,852.0
88.276,860.0
89.136,868.0
90.004,864.0
90.868,852.0
91.72,852.0
92.572,864.0
93.436,860.0
94.296,848.0
95.144,844.0
95.988,856.0
96.844,868.0
97.712,860.0
98.572,844.0
99.416,852.0
100.268,876.0
101.144,872.0
102.016,848.0
102.864,840.0
103.704,864.0
104.568,872.0
105.44,856.0
106.296,832.0
107.128,844.0
107.972,868.0
108.84,880.0
109.72,852.0
110.572,840.0
111.412,856.0
112.268,880.0
113.148,872.0
114.02,836.0
114.856,836.0
115.692,856.0
116.548,876.0
117.424,860.0
