Timestamp,HRV
0.0,860.0
0.86,860.0
1.72,860.0
2.58,856.0
3.436,852.0
4.288,856.0
5.144,864.0
6.008,864.0
6.872,856.0
7.728,848.0
8.576,848.0
9.424,860.0
10.284,856.0
11.14,848.0
11.988,852.0
12.84,864.0
13.704,876.0
14.58,872.0
15.452,856.0
16.308,848.0
17.156,852.0
18.008,856.0
18.864,844.0
19.708,840.0
20.548,844.0
21.392,868.0
22.26,880.0
23.14,872.0
24.012,856.0
24.868,860.0
25.728,868.0
26.596,860.0
27.456,836.0
28.292,832.0
29.124,848.0
29.972,860.0
30.832,864.0
31.696,856.0
32.552,856.0
33.408,876.0
34.284,876.0
35.16,864.0
36.024,844.0
36.868,848.0
37.716,852.0
38.568,856.0
39.424,844.0
40.268,848.0
41.116,856.0
41.972,864.0
42.836,868.0
43.704,864.0
44.568,860.0
45.428,864.0
46.292,864.0
47.156,852.0
48.008,848.0
48.856,848.0
49.704,852.0
50.556,852.0
51.408,852.0
52.26,860.0
53.12,868.0
53.988,864.0
54.852,864.0
55.716,860.0
56.576,860.0
57.436,860.0
58.296,844.0
59.14,840.0
59.98,848.0
60.828,860.0
61.688,864.0
62.552,856.0
63.408,864.0
64.272,868.0
65.14,876.0
66.016,856.0
66.872,840.0
67.712,840.0
68.552,856.0
69.408,856.0
70.264,852.0
71.116,852.0
71.968,864.0
72.832,876.0
73.708,876.0
74.584,860.0
75.444,844.0
76.288,848.0
77.136,852.0
77.988,852.0
78.84,844.0
79.684,844.0
80.528,860.0
81.388,880.0
82.268,876.0
83.144,856.0
84.0,852.0
84.852,856.0
85.708,868.0
86.576,852.0
87.428,836.0
88.264,836.0
89.1,868.0
89.968,876.0
90.844,856.0
91.7,844.0
92.544,856.0
93.4,876.0
94.276,868.0
95.144,840.0
95.984,836.0
96.82,868.0
97.688,880.0
98.568,852.0
99.42,836.0
100.256,856.0
101.112,880.0
101.992,868.0
102.86,832.0
103.692,832.0
104.524,864.0
105.388,880.0
106.268,852.0
107.12,836.0
107.956,856.0
108.812,888.0
109.7,880.0
110.58,844.0
111.424,836.0
112.26,856.0
113.116,872.0
113.988,852.0
114.84,824.0
115.664,840.0
116.504,872.0
117.376,880.0
