Timestamp,HRV
0.0,856.0
0.856,848.0
1.704,844.0
2.548,848.0
3.396,860.0
4.256,868.0
5.124,860.0
5.984,864.0
6.848,872.0
7.72,864.0
8.584,852.0
9.436,840.0
10.276,848.0
11.124,856.0
11.98,852.0
12.832,844.0
13.676,852.0
14.528,872.0
15.4,880.0
16.28,864.0
17.144,848.0
17.992,864.0
18.856,872.0
19.728,856.0
20.584,832.0
21.416,832.0
22.248,856.0
23.104,868.0
23.972,852.0
24.824,844.0
25.668,864.0
26.532,888.0
27.42,880.0
28.3,852.0
29.152,844.0
29.996,860.0
30.856,864.0
31.72,840.0
32.56,824.0
33.384,840.0
34.224,868.0
35.092,872.0
35.964,856.0
36.82,860.0
37.68,880.0
38.56,884.0
39.444,860.0
40.304,832.0
41.136,836.0
41.972,856.0
42.828,860.0
43.688,840.0
44.528,836.0
45.364,864.0
46.228,892.0
47.12,876.0
47.996,852.0
48.848,840.0
49.688,856.0
50.544,872.0
51.416,852.0
52.268,828.0
53.096,844.0
53.94,872.0
54.812,888.0
55.7,860.0
56.56,836.0
57.396,848.0
58.244,872.0
59.116,864.0
59.98,840.0
60.82,832.0
61.652,860.0
62.512,884.0
63.396,876.0
64.272,844.0
65.116,848.0
65.964,860.0
66.824,868.0
67.692,848.0
68.54,836.0
69.376,852.0
70.228,864.0
71.092,868.0
71.96,864.0
72.824,860.0
73.684,860.0
74.544,856.0
75.4,856.0
76.256,852.0
77.108,852.0
77.96,848.0
78.808,852.0
79.66,860.0
80.52,868.0
81.388,864.0
82.252,852.0
83.104,860.0
83.964,868.0
84.832,860.0
85.692,848.0
86.54,840.0
87.38,856.0
88.236,864.0
89.1,856.0
89.956,848.0
90.804,856.0
91.66,868.0
92.528,872.0
93.4,848.0
94.248,856.0
95.104,856.0
95.96,864.0
96.824,856.0
97.68,848.0
98.528,852.0
99.38,860.0
100.24,864.0
101.104,856.0
101.96,852.0
102.812,852.0
103.664,856.0
104.52,860.0
105.38,856.0
106.236,860.0
107.096,864.0
107.96,864.0
108.824,860.0
109.684,860.0
110.544,852.0
111.396,848.0
112.244,860.0
113.104,836.0
113.94,860.0
114.8,860.0
115.66,860.0
116.52,864.0
117.384,868.0
