Timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
0.0,-3.378798658760765,4.160342224525488,4.974428819308068,-3.0893001722237465,6.215093415220518,-7.268147752674247,-4.8870673573410555,1.4507187053015171,40.293350364145134,-33.74736314063669,25.57801249969842,-26.032807962500623
0.0333425951653237,4.7114964064774325,-0.2618408284967775,4.693147743829189,-6.280871310028543,9.363838340172839,-8.11801254625497,7.415079438607302,-4.591057445351268,32.7256843630837,-27.54469046623734,33.12136236506072,-29.531309488622234
0.0666851903306474,3.851127349817344,9.182582518201322,8.401338131176097,-6.577403118876229,12.970756911201748,-10.278832031031929,11.152660469521933,-11.660049911849963,32.38592624266977,-37.41183361593197,32.22812292035822,-36.58003954200906
0.1000277854959711,-2.815363081555132,10.646507000041282,6.5971487127149775,-5.0820367590462805,7.669526678837407,-6.358372336268113,12.189496771135813,-9.042824239157273,29.98110091624805,-31.665489801702833,35.00778405319282,-32.65871002379671
0.1333703806612948,-6.0729596559493615,1.8028097989023595,9.683132065177999,-15.347596658375394,9.588986364117938,-7.116867030751047,15.440816851239747,-19.550606658086014,29.43422367441493,-28.555685428646818,40.078214377027216,-33.787860991195444
0.1667129758266185,-3.068336523284885,5.624041529364807,8.046225256631457,-2.0840502083904706,11.438092780333767,-9.149311883186023,16.010974379922814,-20.543551335941558,23.602255898331588,-20.611738599958215,38.87436554472345,-41.42789440278946
0.2000555709919422,1.4630049191016807,5.721974664233974,4.0350814955668435,-6.536110022298319,8.80327456800936,-9.255699506405115,17.03916251277523,-17.65936553704357,21.641493042923518,-18.34072736662178,41.25381265452589,-45.71508775122889
0.2333981661572659,-2.2360691328369176,8.71706757808903,7.392199671150044,-6.320171712801569,10.205930598204397,-11.85213456731209,18.847526345934796,-21.031893385594472,12.074410367824663,-15.546857092028947,36.47208062021718,-38.648639572167994
0.2667407613225896,-3.4166826320837567,11.267996969669062,1.8914494925441794,-6.387746828529843,6.70920335096875,-8.277569698605673,16.458123406208394,-20.60698551526203,10.31269815768987,-9.460655923476825,35.8198516508233,-35.50053973201764
0.3000833564879133,-2.5962793300373543,11.497773256774714,0.7591862751928851,-9.366735974187392,7.33161082475115,-3.4931368124417848,16.457786149595247,-18.090564098843956,3.569656607529679,-3.150692470209083,26.46709280011662,-34.407166449330575
0.333425951653237,-6.328641269532403,2.499701346432548,3.7208187940939963,-5.224107458596511,5.900848113855927,-5.938321018128054,16.055630285408864,-19.797027476255618,-0.26845728346591624,3.287276025503965,24.34243585011425,-22.539338036327457
0.36676854681856075,-6.721445624001499,0.6663466466422321,1.8731711332584016,-6.064169843663882,6.6063744583327475,-6.319927037938378,15.48799585979141,-17.375455944989824,-5.583102309899017,10.059683529184408,18.44198641656477,-21.077378622986107
0.4001111419838844,-5.034880550259533,-2.288477201254536,7.539368734405949,-1.663953401792335,5.378466444935188,-7.895643107182252,18.924859322351647,-17.81180981792251,-10.929039044060811,13.651402515194725,17.077624782020525,-10.746068513425659
0.4334537371492081,-7.060336685864783,3.653086995581993,4.414281772959775,3.387410683298924,2.726973237705021,-2.7147846906551645,19.291950096135984,-19.579227464875196,-13.781806298430721,19.287918323352958,1.3845968677408829,-5.513139530362334
0.4667963323145318,-3.523643464192554,5.737437266349662,-1.8946362377356847,3.952242294793904,1.8731220549307794,-8.909308173752239,14.047488818206743,-8.315023900205052,-25.812393316636307,21.717671920164655,2.9618418473381793,-3.0701566778728147
0.5001389274798556,-7.19784002611895,0.4078606954217565,-3.7988460955510437,5.743572056471257,2.518785865713702,-1.8911384889717124,15.821049181789277,-12.338246637491029,-23.937974667997867,29.04819401643799,-1.9259331188580164,4.636570808665926
0.5334815226451792,-4.4947113709187185,-4.481724408677579,2.71362120140258,0.6424911431768043,-2.8396246722507335,3.257718530843416,8.537001006557764,-9.683656461715511,-27.3016162376732,32.7636851784755,-10.495578401488357,12.445987518365481
0.5668241178105029,-5.9257530413177335,3.352533351862655,-1.4037532053205801,8.895202567666814,-2.5146540345978896,7.053602406739332,7.803492336629692,-3.5111840699616232,-35.787764908853525,30.555763053493536,-21.01301281472343,19.580388327153923
