Timestamp,HRV
0.0,848.0
0.848,852.0
1.7,876.0
2.576,876.0
3.452,856.0
4.308,840.0
5.148,844.0
5.992,856.0
6.848,860.0
7.708,844.0
8.552,844.0
9.396,864.0
10.26,876.0
11.136,876.0
12.012,860.0
12.872,852.0
13.724,860.0
14.584,860.0
15.444,848.0
16.292,836.0
17.128,836.0
17.964,856.0
18.82,876.0
19.696,868.0
20.564,856.0
21.42,856.0
22.276,876.0
23.152,872.0
24.024,844.0
24.868,828.0
25.696,844.0
26.54,868.0
27.408,868.0
28.276,852.0
29.128,848.0
29.976,868.0
30.844,880.0
31.724,864.0
32.588,840.0
33.428,836.0
34.264,856.0
35.12,864.0
35.984,856.0
36.84,844.0
37.684,856.0
38.54,872.0
39.412,876.0
40.288,860.0
41.148,848.0
41.996,856.0
42.852,860.0
43.712,856.0
44.568,844.0
45.412,844.0
46.256,852.0
47.108,864.0
47.972,864.0
48.836,860.0
49.696,860.0
50.556,864.0
51.42,868.0
52.288,860.0
53.148,852.0
54.0,852.0
54.852,844.0
55.696,852.0
56.548,848.0
57.396,852.0
58.248,860.0
59.108,864.0
59.972,860.0
60.832,868.0
61.7,876.0
62.576,864.0
63.44,852.0
64.292,844.0
65.136,848.0
65.984,856.0
66.84,848.0
67.688,840.0
68.528,848.0
69.376,872.0
70.248,880.0
71.128,864.0
71.992,852.0
72.844,860.0
73.704,872.0
74.576,860.0
75.436,836.0
76.272,836.0
77.108,856.0
77.964,860.0
78.824,864.0
79.688,848.0
80.536,856.0
81.392,868.0
82.26,868.0
83.128,856.0
83.984,852.0
84.836,860.0
85.696,864.0
86.56,860.0
87.42,848.0
88.268,852.0
89.12,852.0
89.972,856.0
90.828,848.0
91.676,852.0
92.528,864.0
93.392,868.0
94.26,864.0
95.124,864.0
95.988,864.0
96.852,860.0
97.712,848.0
98.56,840.0
99.4,844.0
100.244,856.0
101.1,856.0
101.956,856.0
102.812,864.0
103.676,880.0
104.556,872.0
105.428,856.0
106.284,844.0
107.128,848.0
107.976,860.0
108.836,848.0
109.684,832.0
110.516,852.0
111.368,876.0
112.244,884.0
113.128,856.0
113.984,844.0
114.828,864.0
115.692,872.0
116.564,852.0
117.416,828.0
118.244,840.0
