Timestamp,HRV
0.0,832.0
0.832,832.0
1.664,860.0
2.524,868.0
3.392,852.0
4.244,840.0
5.084,860.0
5.944,884.0
6.828,872.0
7.7,848.0
8.548,844.0
9.392,860.0
10.252,868.0
11.12,844.0
11.964,840.0
12.804,852.0
13.656,876.0
14.532,864.0
15.396,848.0
16.244,852.0
17.096,868.0
17.964,864.0
18.828,852.0
19.68,844.0
20.524,860.0
21.384,872.0
22.256,860.0
23.116,844.0
23.96,848.0
24.808,864.0
25.672,856.0
26.528,848.0
27.376,848.0
28.224,868.0
29.092,872.0
29.964,864.0
30.828,856.0
31.684,860.0
32.544,860.0
33.404,852.0
34.256,836.0
35.092,844.0
35.936,852.0
36.788,864.0
37.652,860.0
38.512,868.0
39.38,872.0
40.252,868.0
41.12,864.0
41.984,852.0
42.836,844.0
43.68,844.0
44.524,840.0
45.364,852.0
46.216,860.0
47.076,864.0
47.94,864.0
48.804,868.0
49.672,872.0
50.544,868.0
51.412,844.0
52.256,840.0
53.096,852.0
53.948,856.0
54.804,852.0
55.656,848.0
56.504,856.0
57.36,872.0
58.232,876.0
59.108,860.0
59.968,844.0
60.812,852.0
61.664,860.0
62.524,860.0
63.384,852.0
64.236,848.0
65.084,856.0
65.94,872.0
66.812,868.0
67.68,856.0
68.536,840.0
69.376,848.0
70.224,860.0
71.084,860.0
71.944,852.0
72.796,848.0
73.644,860.0
74.504,880.0
75.384,872.0
76.256,860.0
77.116,844.0
77.96,852.0
78.812,860.0
79.672,856.0
80.528,836.0
81.364,840.0
82.204,852.0
83.056,872.0
83.928,872.0
84.8,864.0
85.664,856.0
86.52,868.0
87.388,876.0
88.264,860.0
89.124,836.0
89.96,832.0
90.792,844.0
91.636,864.0
92.5,852.0
93.352,848.0
94.2,856.0
95.056,880.0
95.936,888.0
96.824,860.0
97.684,844.0
98.528,848.0
99.376,864.0
100.24,856.0
101.096,840.0
101.936,836.0
102.772,856.0
103.628,876.0
104.504,868.0
105.372,852.0
106.224,852.0
107.076,868.0
107.944,872.0
108.816,852.0
109.668,840.0
110.508,844.0
111.352,868.0
112.22,864.0
113.084,848.0
113.932,840.0
114.772,868.0
115.64,880.0
116.52,864.0
117.384,844.0
118.228,848.0
