Timestamp,HRV
0.0,860.0
0.86,868.0
1.728,852.0
2.58,840.0
3.42,840.0
4.26,856.0
5.116,864.0
5.98,852.0
6.832,852.0
7.684,868.0
8.552,884.0
9.436,868.0
10.304,848.0
11.152,848.0
12.0,856.0
12.856,856.0
13.712,840.0
14.552,840.0
15.392,856.0
16.248,872.0
17.12,868.0
17.988,860.0
18.848,860.0
19.708,860.0
20.568,856.0
21.424,856.0
22.28,852.0
23.132,856.0
23.988,856.0
24.844,852.0
25.696,860.0
26.556,868.0
27.424,860.0
28.284,840.0
29.124,848.0
29.972,860.0
30.832,864.0
31.696,856.0
32.552,848.0
33.4,860.0
34.26,880.0
35.14,872.0
36.012,852.0
36.864,840.0
37.704,852.0
38.556,860.0
39.416,852.0
40.268,840.0
41.108,844.0
41.952,860.0
42.812,876.0
43.688,872.0
44.56,860.0
45.42,856.0
46.276,864.0
47.14,864.0
48.004,856.0
48.86,840.0
49.7,840.0
50.54,848.0
51.388,864.0
52.252,864.0
53.116,852.0
53.968,852.0
54.82,872.0
55.692,880.0
56.572,864.0
57.436,844.0
58.28,844.0
59.124,864.0
59.988,860.0
60.848,840.0
61.688,832.0
62.52,852.0
63.372,876.0
64.248,876.0
65.124,856.0
65.98,856.0
66.836,872.0
67.708,876.0
68.584,848.0
69.432,828.0
70.26,836.0
71.096,860.0
71.956,864.0
72.82,852.0
73.672,852.0
74.524,868.0
75.392,888.0
76.28,872.0
77.152,844.0
77.996,840.0
78.836,848.0
79.684,856.0
80.54,848.0
81.388,840.0
82.228,852.0
83.08,880.0
83.96,884.0
84.844,868.0
85.712,844.0
86.556,852.0
87.408,864.0
88.272,856.0
89.128,832.0
89.96,832.0
90.792,860.0
91.652,880.0
92.532,868.0
93.4,852.0
94.252,852.0
95.104,880.0
95.984,868.0
96.852,844.0
97.696,832.0
98.528,852.0
99.38,872.0
100.252,860.0
101.112,840.0
101.952,848.0
102.8,872.0
103.672,876.0
104.548,852.0
105.4,840.0
106.24,856.0
107.096,872.0
107.968,864.0
108.832,844.0
109.676,852.0
110.528,864.0
111.392,864.0
112.256,848.0
113.104,844.0
113.948,856.0
114.804,868.0
115.672,860.0
116.532,856.0
117.388,856.0
